listing name,room,confirmation,status,check in,check out,total payout
Discard: 300PT 10I,Discard: 300PT 10I,HM59YZJAFW,Review guest - Expires soon,"Mar 24, 2023","Mar 26, 2023",402.55
Sleep 10 Pool Table Spacious 5BR Truist Park bke,Sleep 10 Pool Table Spacious 5BR Truist Park bke,HMXX2XFAE4,Review guest - Expires soon,"Mar 22, 2023","Mar 26, 2023","1,052.45"
KingBed* Sleep 8* 2 Min Walk Emory Shuttle* bvu, bvu,HM2BQ3E5EP,Review guest - Expires soon,"Mar 23, 2023","Mar 26, 2023",460.56
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMN9ZCXK5Z,Review guest - Expires soon,"Mar 22, 2023","Mar 26, 2023",753.19
OceanView*BeachFront*Sleep4*Full Kitchen*Room-110,Room-110,HM4HNEEB3D,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",64.46
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HME85NTHCC,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",96.03
BeachFront*1 King*WIFI*Security*Laundry*Room-105,Room-105,HMHJYHY5PE,Trip change sent,"Mar 24, 2023","Mar 25, 2023",96.03
BeachFront*1 King*WIFI*Security*Laundry*Room-121,Room-121,HMKRHFFPTY,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",96.03
BeachFront*2 Full*WIFI*Security*Laundry*Room-126,Room-126,HMSW5Y4H8K,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",96.03
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HMSEA8HC58,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",96.03
Beach Front*Sleep4*Full Kitchen*Laundry*Room-120,Room-120,HMCRBNFEDK,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",68.87
OceanView* BeachFront* scooter* Kitchen*Room-111,Room-111,HMDMX9XK5Q,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",76.82
Beach Front*Sleep4*WIFI*Security*Laundry*Room-223,Room-223,HMT2CFWYFF,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",68.87
Beach Front*Sleep4*WIFI*Security*Laundry*Room-123,Room-123,HMJNYJQPTC,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",68.87
OceanView*BeachFront*Sleep4*Full Kitchen*Room-211,Room-211,HMAKACYFQT,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",76.82
Beach Front*Sleep4*WIFI*Security*Laundry*Room-121,Room-121,HM2WXH2J84,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",68.87
BeachFront* scooter* Kitchen* Laundry Room-108, Laundry Room-108,HM3NXQ595F,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",68.87
Ocean View*Beach Front*Sleep4*Laundry*Room-216,Room-216,HMZR9Q3F8N,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",76.82
OceanView*BeachFront*Sleep4*Full Kitchen*Room-210,Room-210,HMFNHN53XR,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",78.57
Beach Front*Sleep4*WIFI*Security*Laundry*Room-221,Room-221,HM5ZYXBYKJ,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",70.32
Beach Front*Sleep4*WIFI*Security*Laundry*Room-205,Room-205,HM4KDMNE5N,Past guest,"Mar 24, 2023","Mar 25, 2023",70.32
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HMFSFCARH5,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",70.32
Beach Front*Sleep4*WIFI*Security*Laundry*Room-125,Room-125,HMXAA3YDX8,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",70.32
OceanView* BeachFront* Scooter* Kitchen* Room-217, Room-217,HM52EMSTRM,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",157.14
Beach Front*Sleep4*Full Kitchen*Laundry*Room-208,Room-208,HMWPHMTMFP,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",90.94
Ocean View*Beach Front*Sleep2*Laundry*Room-112,Room-112,HM9QSPM8BH,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",157.14
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HMRZ9HB8X5,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",70.32
Beach Front* Scooter* WIFI* Laundry* Room-203, Room-203,HMQB4CDCQD,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",70.32
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HMC84D59BM,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",193.57
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HMEAW94QZX,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",114.46
Beach Front*Sleep4*WIFI*Security*Laundry*Room-105,Room-105,HMR8DKXZKC,Review guest - Expires soon,"Mar 24, 2023","Mar 25, 2023",96.03
Fireplace*Sleep4* WIFI* MountainView* Grill*Gretel,Gretel,HM3PC3FPPJ,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",266.26
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMFS2BRJHT,Review guest - Expires soon,"Mar 21, 2023","Mar 25, 2023",442.01
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMD4A2SHEB,Review guest - Expires soon,"Mar 20, 2023","Mar 25, 2023",849.08
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HM9XM9H9ZB,Review guest - Expires soon,"Mar 22, 2023","Mar 25, 2023",350.80
Luxury* Balcony w/CityView* NewlyRenovated* 6N, 6N,HM4TMHMRAX,Review guest - Expires soon,"Mar 21, 2023","Mar 25, 2023",0.00
Discard* Balcony w/CityView* NewlyRenovated* 10H, 10H,HMZW52WA5A,Review guest - Expires soon,"Mar 22, 2023","Mar 25, 2023",354.32
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMMXKAAEHQ,Review guest - Expires soon,"Mar 22, 2023","Mar 25, 2023",388.60
Sleep 6*Pet*WIFI Backyard Grill*Sunroom*Baby*Unit3,Unit3,HMRECYABFQ,Review guest - Expires soon,"Mar 5, 2023","Mar 25, 2023","2,034.57"
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 19M,DTWN 19M,HMZ4PZAD3E,Review guest - Expires soon,"Mar 22, 2023","Mar 25, 2023",423.78
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HMMAHCSERM,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",322.52
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HM5XFCE4P9,Review guest - Expires soon,"Mar 20, 2023","Mar 25, 2023",471.26
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMQJE5XBXJ,Review guest - Expires soon,"Mar 23, 2023","Mar 25, 2023",611.10
Sleep 5| Pet&amp;Baby| Office with Door| Laundry ctb,Sleep 5| Pet&amp;Baby| Office with Door| Laundry ctb,HM5Y34CZTJ,Review guest - Expires soon,"Dec 10, 2022","Mar 25, 2023","6,833.84"
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HMDW5YDTZA,Review guest - Expires soon,"Mar 23, 2023","Mar 24, 2023",70.81
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMWWKF22R8,Review guest - Expires soon,"Mar 23, 2023","Mar 24, 2023",88.75
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HMPR55RCNX,Review guest - Expires soon,"Mar 22, 2023","Mar 24, 2023",140.07
Beach Front*Sleep4*WIFI*Security*Laundry*Room-222,Room-222,HMF4TZZRZH,Review guest - Expires soon,"Mar 22, 2023","Mar 24, 2023",118.82
Ocean View*Beach Front*Sleep4*Laundry*Room-213,Room-213,HMXD5PHW5A,Review guest - Expires soon,"Mar 23, 2023","Mar 24, 2023",94.57
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMFHBXCHAQ,Review guest - Expires soon,"Mar 20, 2023","Mar 24, 2023",590.83
3BR2BA*OceanView *BeachAccess*Grill *King*Room-109,Room-109,HM4QCPQZFY,Review guest - Expires soon,"Mar 20, 2023","Mar 24, 2023",478.79
Sleeps 5*Luxury*Balcony w/CityView* Renovated 10I, Renovated 10I,HM8MAJB3RZ,Review guest - Expires soon,"Mar 21, 2023","Mar 24, 2023",417.10
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMM5RRWJPX,Review guest - Expires soon,"Mar 22, 2023","Mar 24, 2023",226.69
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMT5QF9B2N,Review guest - Expires soon,"Mar 16, 2023","Mar 24, 2023","1,016.11"
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMXBC9TJQ8,Review guest - Expires soon,"Mar 20, 2023","Mar 24, 2023",524.46
Sleep 5*Balcony w/CityView*Newly Renovated* 16I, 16I,HMKDB5RTQ5,Review guest - Expires soon,"Mar 20, 2023","Mar 24, 2023",489.07
Sleep5* Laundry in-unit* renovated* luxury* 2I, 2I,HMDF85R2NS,Review guest - Expires soon,"Mar 21, 2023","Mar 24, 2023",332.90
Scooter*BeachAccess*Sleep5*KingBed*Grill*Room-119,Room-119,HM553TE9NF,Review guest - Expires soon,"Mar 22, 2023","Mar 23, 2023",97.00
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HM2JKQSSW5,Review guest - Expires soon,"Mar 22, 2023","Mar 23, 2023",76.63
Beach Front*Sleep4*Full Kitchen*Laundry*Room-106,Room-106,HMMTXYQEAQ,Review guest - Expires soon,"Mar 21, 2023","Mar 23, 2023",112.52
OceanView*BeachFront*Sleep4*Full Kitchen*Room-110,Room-110,HMEXYQY9AY,Trip change sent,"Mar 21, 2023","Mar 23, 2023",151.81
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMTDHY3NSD,Review guest - Expires soon,"Mar 21, 2023","Mar 23, 2023",154.42
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HM8E8RJKBB,Review guest - Expires soon,"Mar 21, 2023","Mar 23, 2023",233.23
Ocean View*Beach Front*Sleep2*Laundry*Room-112,Room-112,HM2M54XCBX,Review guest - Expires soon,"Mar 20, 2023","Mar 22, 2023",118.34
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM9FAS8CRB,Review guest - Expires soon,"Mar 20, 2023","Mar 22, 2023",192.21
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HMQTY4Z2CX,Review guest - Expires soon,"Mar 20, 2023","Mar 22, 2023",118.34
Luxury* Balcony w/CityView* NewlyRenovated* 10H, 10H,HMNME4KCSJ,Review guest - Expires soon,"Mar 20, 2023","Mar 22, 2023",206.61
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMKXADCZKJ,Review guest - Expires soon,"Mar 18, 2023","Mar 22, 2023",316.12
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HM9Q8S2P9W,Review guest - Expires soon,"Mar 19, 2023","Mar 22, 2023",505.88
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMCTFNHQXT,Review guest - Expires soon,"Mar 9, 2023","Mar 22, 2023","2,355.16"
Beach Front*Sleep4*WIFI*Security*Laundry*Room-107,Room-107,HMJMTEP5MB,Review guest - Expires soon,"Mar 20, 2023","Mar 21, 2023",72.75
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HMZXKMTAR9,Review guest - Expires soon,"Mar 20, 2023","Mar 21, 2023",72.75
BeachFront* scooter* Kitchen* Laundry Room-108, Laundry Room-108,HME4CFBDA3,Review guest - Expires soon,"Mar 17, 2023","Mar 21, 2023",521.47
Jacuzzi in-bedroom* Fireplace *King *WIFI* Anna, Anna,HMZZFPBT8M,Review guest - Expires soon,"Mar 18, 2023","Mar 21, 2023",505.33
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMBKCEPJ8T,Review guest - Expires soon,"Mar 18, 2023","Mar 21, 2023",412.85
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMTF28MHEY,Past guest,"Mar 18, 2023","Mar 20, 2023",178.48
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HMCFYAFC4B,Past guest,"Mar 19, 2023","Mar 20, 2023",127.64
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMPFWCQTWP,Past guest,"Mar 18, 2023","Mar 20, 2023",229.89
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HMZTKMR8RW,Past guest,"Mar 18, 2023","Mar 20, 2023",283.84
KingBed* Sleep 8* 2 Min Walk Emory Shuttle* bvu, bvu,HMNYERMA4A,Past guest,"Mar 17, 2023","Mar 20, 2023",564.54
Discard* Balcony w/CityView* NewlyRenovated* 10H, 10H,HMJH8QNH9E,Past guest,"Mar 17, 2023","Mar 20, 2023",338.99
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HM5DTWMYNW,Past guest,"Mar 14, 2023","Mar 20, 2023",949.46
Beach Front*Sleep4*Full Kitchen*Laundry*Room-106,Room-106,HM94SPBM5R,Past guest,"Mar 16, 2023","Mar 20, 2023",432.33
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMZTCYQDW4,Past guest,"Mar 16, 2023","Mar 20, 2023",419.00
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HM5SAQ53YM,Past guest,"Mar 9, 2023","Mar 20, 2023","1,104.79"
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 19M,DTWN 19M,HMZSKXM44C,Past guest,"Mar 16, 2023","Mar 20, 2023",473.71
Luxury Jacuzzi in-room* WIFI* Fireplace* Deck*Elsa,Elsa,HMPHK3PNAF,Past guest,"Mar 17, 2023","Mar 20, 2023",441.31
Sleeps 5*Luxury*Balcony w/CityView* Renovated 10I, Renovated 10I,HM2224MPT9,Past guest,"Mar 17, 2023","Mar 20, 2023",393.01
Sleep5*Walk to Butler University* Renovated btf, Renovated btf,HMEBYEWAJZ,Past guest,"Mar 17, 2023","Mar 20, 2023",419.95
Sleep5* Walk to Butler University* Renovated btf, Renovated btf,HM3NCQQH3Y,Past guest,"Mar 13, 2023","Mar 20, 2023",681.72
BeachFront*2 Full*WIFI*Security*Laundry*Room-126,Room-126,HM3ZE5YANM,Past guest,"Mar 18, 2023","Mar 19, 2023",126.10
BeachFront* Scooter* WIFI* Laundry* Room-119, Room-119,HM4WFE9FBS,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-224,Room-224,HMSEZ93XYW,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
BeachFront*2 Full*WIFI*Security*Laundry*Room-131,Room-131,HMB5PCZBFR,Past guest,"Mar 18, 2023","Mar 19, 2023",126.10
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HME345MZE8,Past guest,"Mar 18, 2023","Mar 19, 2023",153.26
Ocean View*Beach Front*Sleep4*Laundry*Room-213,Room-213,HMMX2AMKYW,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Ocean View*Beach Front*Sleep2*Laundry*Room-112,Room-112,HMS9KSYNCK,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Beach Front*Sleep4*WiFi*Security*Laundry*Room-115,Room-115,HM3XPWZHRF,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HMYTTYR9BS,Past guest,"Mar 18, 2023","Mar 19, 2023",85.36
Beach Front*Sleep4*WIFI*Security*Laundry*Room-218,Room-218,HMN94RSKHS,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Beach Front*Sleep4*WiFi*Security*Laundry*Room-202,Room-202,HMTKA39DYQ,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HMHBEN8PA5,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
BeachFront*2 full*WIFI*Security*Laundry*Room-127,Room-127,HMRJEWAHAH,Past guest,"Mar 17, 2023","Mar 19, 2023",213.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-125,Room-125,HMDFTSCB4P,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
OceanView*BeachFront*Sleep4*Full Kitchen*Room-210,Room-210,HMD88YW25F,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HMC2C3BSE9,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
OceanView* BeachFront* Scooter* Kitchen* Room-217, Room-217,HMZD25Q9RW,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room 108,Room 108,HMX4F9MS28,Past guest,"Mar 18, 2023","Mar 19, 2023",126.10
Beach Front*Sleep4*WIFI*Security*Laundry*Room-121,Room-121,HMKXYWM2QA,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HMSMBFN93X,Past guest,"Mar 17, 2023","Mar 19, 2023",213.40
Ocean View*Beach Front*Sleep4*Laundry*Room-214,Room-214,HMJHNFE5QX,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Beach Front*Sleep2*WIFI*Security*Laundry*Room-118,Room-118,HMJWMZKMA2,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Beach Front*Sleep4*Full Kitchen*Laundry*Room-126,Room-126,HM9HNSKR28,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Beach Front*Sleep4*WIFI*Security*Laundry*Room-122,Room-122,HMMMPWDMDT,Past guest,"Mar 18, 2023","Mar 19, 2023",116.40
Ocean View*Beach Front*Sleep4*Laundry*Room-216,Room-216,HMK4PX5PFA,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Beach Front*Sleep4*WIFI*Security*Laundry*Room-219,Room-219,HMKBD2AN3N,Past guest,"Mar 17, 2023","Mar 19, 2023",203.70
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMBKNE4CPW,Past guest,"Mar 18, 2023","Mar 19, 2023",118.34
Scooter*Sleep4*BeachAccess*2KingBeds*Grill*Room117,Room117,HMNXNFNEJN,Past guest,"Mar 18, 2023","Mar 19, 2023",111.55
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HME5JT5QTD,Past guest,"Mar 18, 2023","Mar 19, 2023",126.10
Scooter*BeachAccess*Sleep5*KingBed*Grill*Room-119,Room-119,HMWBY84ZWN,Past guest,"Mar 17, 2023","Mar 19, 2023",353.86
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HMADYY25KP,Past guest,"Mar 17, 2023","Mar 19, 2023",255.11
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HM9SC5EQN9,Past guest,"Mar 17, 2023","Mar 19, 2023",352.59
*BeachAccess*Scooter*Sleep5*KingBed*Grill*Room-118,Room-118,HMWT9XECFF,Past guest,"Mar 17, 2023","Mar 19, 2023",283.05
Luxury* Balcony w/CityView* NewlyRenovated* 6N, 6N,HMHTQ4XZNS,Past guest,"Mar 17, 2023","Mar 19, 2023",295.95
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMYZHFBZND,Past guest,"Mar 17, 2023","Mar 19, 2023",272.91
3BR2BA*OceanView *BeachAccess*Grill *King*Room-109,Room-109,HMFNHX82B3,Past guest,"Mar 14, 2023","Mar 19, 2023","1,356.74"
BeachFront*1 King 2 full*Security*Laundry*Room-123,Room-123,HMEASEBZKJ,Past guest,"Mar 17, 2023","Mar 19, 2023",299.73
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HM8HFJNY8S,Past guest,"Mar 17, 2023","Mar 19, 2023",567.45
Luxury*PrivateBalcony*Renovated*PrimeLocation*2M,2M,HMBYTZNXQT,Past guest,"Mar 11, 2023","Mar 19, 2023",813.51
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMEHSN9RFR,Past guest,"Mar 17, 2023","Mar 19, 2023",565.51
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HMD8WFBT3P,Past guest,"Mar 18, 2023","Mar 19, 2023",194.00
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMFSHZR9DC,Past guest,"Mar 16, 2023","Mar 19, 2023",415.44
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM3SSE2224,Past guest,"Mar 16, 2023","Mar 19, 2023",392.89
Sleep9* Hot tub* Pool* Foosball * PS4* Grill* Casp, Casp,HMHQNF5QRT,Past guest,"Mar 15, 2023","Mar 19, 2023",913.74
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HM39Q5C2YX,Past guest,"Mar 17, 2023","Mar 19, 2023",533.50
Sleep 5*Balcony w/CityView*Newly Renovated* 16I, 16I,HMR9WN4M9F,Past guest,"Mar 16, 2023","Mar 19, 2023",376.36
Sleep 10 Pool Table Spacious 5BR Truist Park bke,Sleep 10 Pool Table Spacious 5BR Truist Park bke,HMSZENQHXR,Past guest,"Mar 17, 2023","Mar 19, 2023",625.65
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HM54RZBD8B,Past guest,"Mar 17, 2023","Mar 19, 2023",533.50
Discard: 300PT 2I,Discard: 300PT 2I,HMQCES5AAN,Past guest,"Mar 16, 2023","Mar 19, 2023",534.07
Sleep 16*6BR3.5BA*FencedYard*Baby*Laundry*WIFI ste,WIFI ste,HM8F53B5QC,Past guest,"Mar 17, 2023","Mar 19, 2023",776.00
Discard: 300PT 18C,Discard: 300PT 18C,HM2TY3T55S,Past guest,"Mar 16, 2023","Mar 19, 2023",491.22
Ocean View*Scooter*Beachfront*Room101,Room101,HM5W4S5SFM,Past guest,"Mar 17, 2023","Mar 18, 2023",118.34
BeachFront*2 Full*WIFI*Security*Laundry*Room- 110,Room- 110,HMPKTFYMYM,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
BeachFront*2 Full*WIFI*Security*Laundry*Room-109,Room-109,HMTCW3KQE9,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HM5NFYDSAK,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Ocean View*BeachFront*1 King*WIFI*Laundry*Room 107,Room 107,HMZBXSS2FW,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room 108,Room 108,HM52NHYDWC,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HMQAM2EYRB,Past guest,"Mar 17, 2023","Mar 18, 2023",153.26
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HM92KAMP3W,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
OceanView*Beach Front*Sleep2*Laundry*Room-215,Room-215,HMRCZBJSEZ,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Scooter*Beachfront*KingBed*Renovated*Grill*Room104,Room104,HMJWJZCF5A,Past guest,"Mar 17, 2023","Mar 18, 2023",153.26
Ocean View*Beach Front*Sleep4*Laundry*Room-213,Room-213,HMBSTET8R3,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Beach Front* Scooter* WIFI* Laundry* Room-203, Room-203,HMTEC3XNCP,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-226,Room-226,HMBMB5R4DJ,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-218,Room-218,HM82H9E4JT,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HMYFCHRXQ2,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-107,Room-107,HMEYADDPW4,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMCNCYPPZK,Past guest,"Mar 17, 2023","Mar 18, 2023",118.34
Scooter*Sleep4*BeachAccess*2KingBeds*Grill*Room117,Room117,HM5HNNRZ5S,Past guest,"Mar 17, 2023","Mar 18, 2023",111.55
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HMK88QEWT4,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
BeachFront*2 Full*WIFI*Security*Laundry*Room-126,Room-126,HM9D5RATYX,Past guest,"Mar 17, 2023","Mar 18, 2023",89.72
Ocean View*Beach Front*Sleep2*Laundry*Room-112,Room-112,HMMP42KDHZ,Past guest,"Mar 17, 2023","Mar 18, 2023",116.40
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HM53D82432,Past guest,"Mar 17, 2023","Mar 18, 2023",150.35
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HM9KXNBDFH,Past guest,"Mar 16, 2023","Mar 18, 2023",281.77
Jacuzzi in-bedroom* Fireplace *King *WIFI* Anna, Anna,HMBZBEZ3M3,Past guest,"Mar 17, 2023","Mar 18, 2023",191.67
Beach Front*Sleep4*WIFI*Security*Laundry*Room-122,Room-122,HMP53NN89Y,Past guest,"Mar 13, 2023","Mar 18, 2023",559.20
Beach Front*Sleep4*WiFi*Security*Laundry*Room-115,Room-115,HMWDJRFJZX,Past guest,"Mar 12, 2023","Mar 18, 2023",624.68
Beach Front*Sleep4*WiFi*Security*Laundry*Room-202,Room-202,HMHNBMQDSA,Past guest,"Mar 17, 2023","Mar 18, 2023",145.50
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMYPKTZSMZ,Past guest,"Mar 12, 2023","Mar 18, 2023",594.51
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HM23RWCHZS,Past guest,"Mar 12, 2023","Mar 18, 2023",537.57
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMSRQDE45P,Past guest,"Mar 15, 2023","Mar 18, 2023",373.27
1Mile to Emory |2Min to Shuttle Stop| bvl,1Mile to Emory |2Min to Shuttle Stop| bvl,HME2NTWYDN,Past guest,"Mar 4, 2023","Mar 18, 2023",954.87
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HMN8XYATDB,Past guest,"Mar 16, 2023","Mar 18, 2023",241.34
BeachFront*2 Full*WIFI*Security*Laundry*Room-126,Room-126,HMTBE9A39D,Past guest,"Mar 16, 2023","Mar 17, 2023",87.30
